word_id,label,person_id,angle,src_path,cropped_path,segment_start,segment_end
1129,검사,02,F,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1129_REAL02_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P02/NIA_SL_WORD1129_REAL02_F.mp4,1.626,2.926
1129,검사,02,L,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1129_REAL02_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P02/NIA_SL_WORD1129_REAL02_L.mp4,1.626,2.926
1129,검사,02,R,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1129_REAL02_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P02/NIA_SL_WORD1129_REAL02_R.mp4,1.626,2.926
1129,검사,02,U,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1129_REAL02_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1129_검사/P02/NIA_SL_WORD1129_REAL02_U.mp4,1.626,2.926
1158,피곤하다,02,D,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1158_REAL02_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P02/NIA_SL_WORD1158_REAL02_D.mp4,1.655,3.02
1158,피곤하다,02,F,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1158_REAL02_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P02/NIA_SL_WORD1158_REAL02_F.mp4,1.655,3.02
1158,피곤하다,02,L,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1158_REAL02_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P02/NIA_SL_WORD1158_REAL02_L.mp4,1.655,3.02
1158,피곤하다,02,R,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1158_REAL02_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P02/NIA_SL_WORD1158_REAL02_R.mp4,1.655,3.02
1158,피곤하다,02,U,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1158_REAL02_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1158_피곤하다/P02/NIA_SL_WORD1158_REAL02_U.mp4,1.655,3.02
1496,병원,02,D,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1496_REAL02_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P02/NIA_SL_WORD1496_REAL02_D.mp4,1.679,2.58
1496,병원,02,F,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1496_REAL02_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P02/NIA_SL_WORD1496_REAL02_F.mp4,1.679,2.58
1496,병원,02,L,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1496_REAL02_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P02/NIA_SL_WORD1496_REAL02_L.mp4,1.679,2.58
1496,병원,02,R,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1496_REAL02_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P02/NIA_SL_WORD1496_REAL02_R.mp4,1.679,2.58
1496,병원,02,U,/content/drive/MyDrive/preprocessing/raw_videos/P02/sign_medical_videos_04/NIA_SL_WORD1496_REAL02_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD1496_병원/P02/NIA_SL_WORD1496_REAL02_U.mp4,1.679,2.58
0029,검사,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0029_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P03/NIA_SL_WORD0029_REAL03_D.mp4,1.055,2.793
0029,검사,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0029_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P03/NIA_SL_WORD0029_REAL03_F.mp4,1.055,2.793
0029,검사,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0029_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P03/NIA_SL_WORD0029_REAL03_L.mp4,1.055,2.793
0029,검사,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0029_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P03/NIA_SL_WORD0029_REAL03_R.mp4,1.055,2.793
0029,검사,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0029_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0029_검사/P03/NIA_SL_WORD0029_REAL03_U.mp4,1.055,2.793
0033,당뇨병,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0033_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P03/NIA_SL_WORD0033_REAL03_D.mp4,2.373,4.57
0033,당뇨병,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0033_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P03/NIA_SL_WORD0033_REAL03_F.mp4,2.373,4.57
0033,당뇨병,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0033_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P03/NIA_SL_WORD0033_REAL03_L.mp4,2.373,4.57
0033,당뇨병,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0033_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P03/NIA_SL_WORD0033_REAL03_R.mp4,2.373,4.57
0033,당뇨병,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0033_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0033_당뇨병/P03/NIA_SL_WORD0033_REAL03_U.mp4,2.373,4.57
0036,면역,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0036_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0036_면역/P03/NIA_SL_WORD0036_REAL03_D.mp4,1.616,3.315
0036,면역,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0036_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0036_면역/P03/NIA_SL_WORD0036_REAL03_F.mp4,1.616,3.315
0036,면역,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0036_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0036_면역/P03/NIA_SL_WORD0036_REAL03_L.mp4,1.616,3.315
0036,면역,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0036_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0036_면역/P03/NIA_SL_WORD0036_REAL03_R.mp4,1.616,3.315
0036,면역,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0036_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0036_면역/P03/NIA_SL_WORD0036_REAL03_U.mp4,1.616,3.315
0037,감기,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0037_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P03/NIA_SL_WORD0037_REAL03_D.mp4,1.523,3.209
0037,감기,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0037_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P03/NIA_SL_WORD0037_REAL03_F.mp4,1.523,3.209
0037,감기,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0037_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P03/NIA_SL_WORD0037_REAL03_L.mp4,1.523,3.209
0037,감기,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0037_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P03/NIA_SL_WORD0037_REAL03_R.mp4,1.523,3.209
0037,감기,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0037_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0037_감기/P03/NIA_SL_WORD0037_REAL03_U.mp4,1.523,3.209
0039,변비,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0039_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P03/NIA_SL_WORD0039_REAL03_D.mp4,2.122,3.847
0039,변비,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0039_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P03/NIA_SL_WORD0039_REAL03_F.mp4,2.122,3.847
0039,변비,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0039_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P03/NIA_SL_WORD0039_REAL03_L.mp4,2.122,3.847
0039,변비,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0039_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P03/NIA_SL_WORD0039_REAL03_R.mp4,2.122,3.847
0039,변비,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0039_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0039_변비/P03/NIA_SL_WORD0039_REAL03_U.mp4,2.122,3.847
0040,병명,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0040_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P03/NIA_SL_WORD0040_REAL03_D.mp4,1.187,2.808
0040,병명,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0040_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P03/NIA_SL_WORD0040_REAL03_F.mp4,1.187,2.808
0040,병명,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0040_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P03/NIA_SL_WORD0040_REAL03_L.mp4,1.187,2.808
0040,병명,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0040_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P03/NIA_SL_WORD0040_REAL03_R.mp4,1.187,2.808
0040,병명,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0040_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0040_병명/P03/NIA_SL_WORD0040_REAL03_U.mp4,1.187,2.808
0041,보건소,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0041_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P03/NIA_SL_WORD0041_REAL03_D.mp4,1.315,3.692
0041,보건소,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0041_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P03/NIA_SL_WORD0041_REAL03_F.mp4,1.315,3.692
0041,보건소,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0041_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P03/NIA_SL_WORD0041_REAL03_L.mp4,1.315,3.692
0041,보건소,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0041_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P03/NIA_SL_WORD0041_REAL03_R.mp4,1.315,3.692
0041,보건소,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0041_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0041_보건소/P03/NIA_SL_WORD0041_REAL03_U.mp4,1.315,3.692
0042,불면증,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0042_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P03/NIA_SL_WORD0042_REAL03_D.mp4,1.34,3.586
0042,불면증,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0042_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P03/NIA_SL_WORD0042_REAL03_F.mp4,1.34,3.586
0042,불면증,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0042_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P03/NIA_SL_WORD0042_REAL03_L.mp4,1.34,3.586
0042,불면증,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0042_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P03/NIA_SL_WORD0042_REAL03_R.mp4,1.34,3.586
0042,불면증,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0042_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0042_불면증/P03/NIA_SL_WORD0042_REAL03_U.mp4,1.34,3.586
0046,설사,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0046_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P03/NIA_SL_WORD0046_REAL03_D.mp4,1.227,2.952
0046,설사,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0046_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P03/NIA_SL_WORD0046_REAL03_F.mp4,1.227,2.952
0046,설사,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0046_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P03/NIA_SL_WORD0046_REAL03_L.mp4,1.227,2.952
0046,설사,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0046_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P03/NIA_SL_WORD0046_REAL03_R.mp4,1.227,2.952
0046,설사,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0046_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0046_설사/P03/NIA_SL_WORD0046_REAL03_U.mp4,1.227,2.952
0062,진단서,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0062_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P03/NIA_SL_WORD0062_REAL03_D.mp4,1.325,3.528
0062,진단서,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0062_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P03/NIA_SL_WORD0062_REAL03_F.mp4,1.325,3.528
0062,진단서,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0062_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P03/NIA_SL_WORD0062_REAL03_L.mp4,1.325,3.528
0062,진단서,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0062_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P03/NIA_SL_WORD0062_REAL03_R.mp4,1.325,3.528
0062,진단서,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0062_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0062_진단서/P03/NIA_SL_WORD0062_REAL03_U.mp4,1.325,3.528
0064,치료,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0064_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P03/NIA_SL_WORD0064_REAL03_D.mp4,1.429,3.193
0064,치료,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0064_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P03/NIA_SL_WORD0064_REAL03_F.mp4,1.429,3.193
0064,치료,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0064_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P03/NIA_SL_WORD0064_REAL03_L.mp4,1.429,3.193
0064,치료,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0064_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P03/NIA_SL_WORD0064_REAL03_R.mp4,1.429,3.193
0064,치료,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0064_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0064_치료/P03/NIA_SL_WORD0064_REAL03_U.mp4,1.429,3.193
0065,치료법,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0065_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P03/NIA_SL_WORD0065_REAL03_D.mp4,1.686,4.011
0065,치료법,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0065_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P03/NIA_SL_WORD0065_REAL03_F.mp4,1.686,4.011
0065,치료법,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0065_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P03/NIA_SL_WORD0065_REAL03_L.mp4,1.686,4.011
0065,치료법,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0065_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P03/NIA_SL_WORD0065_REAL03_R.mp4,1.686,4.011
0065,치료법,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0065_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0065_치료법/P03/NIA_SL_WORD0065_REAL03_U.mp4,1.686,4.011
0163,의사,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0163_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P03/NIA_SL_WORD0163_REAL03_D.mp4,1.9,3.379
0163,의사,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0163_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P03/NIA_SL_WORD0163_REAL03_F.mp4,1.9,3.379
0163,의사,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0163_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P03/NIA_SL_WORD0163_REAL03_L.mp4,1.9,3.379
0163,의사,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0163_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P03/NIA_SL_WORD0163_REAL03_R.mp4,1.9,3.379
0163,의사,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0163_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0163_의사/P03/NIA_SL_WORD0163_REAL03_U.mp4,1.9,3.379
0187,간호사,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0187_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P03/NIA_SL_WORD0187_REAL03_D.mp4,1.51,3.329
0187,간호사,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0187_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P03/NIA_SL_WORD0187_REAL03_F.mp4,1.51,3.329
0187,간호사,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0187_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P03/NIA_SL_WORD0187_REAL03_L.mp4,1.51,3.329
0187,간호사,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0187_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P03/NIA_SL_WORD0187_REAL03_R.mp4,1.51,3.329
0187,간호사,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0187_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0187_간호사/P03/NIA_SL_WORD0187_REAL03_U.mp4,1.51,3.329
0400,정밀검사,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0400_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P03/NIA_SL_WORD0400_REAL03_D.mp4,0.95,2.94
0400,정밀검사,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0400_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P03/NIA_SL_WORD0400_REAL03_F.mp4,0.95,2.94
0400,정밀검사,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0400_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P03/NIA_SL_WORD0400_REAL03_L.mp4,0.95,2.94
0400,정밀검사,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0400_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P03/NIA_SL_WORD0400_REAL03_R.mp4,0.95,2.94
0400,정밀검사,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0400_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0400_정밀검사/P03/NIA_SL_WORD0400_REAL03_U.mp4,0.95,2.94
0572,환자실,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0572_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P03/NIA_SL_WORD0572_REAL03_D.mp4,1.391,3.621
0572,환자실,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0572_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P03/NIA_SL_WORD0572_REAL03_F.mp4,1.391,3.621
0572,환자실,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0572_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P03/NIA_SL_WORD0572_REAL03_L.mp4,1.391,3.621
0572,환자실,03,R,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0572_REAL03_R.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P03/NIA_SL_WORD0572_REAL03_R.mp4,1.391,3.621
0572,환자실,03,U,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0572_REAL03_U.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0572_환자실/P03/NIA_SL_WORD0572_REAL03_U.mp4,1.391,3.621
0689,통증,03,D,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0689_REAL03_D.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0689_통증/P03/NIA_SL_WORD0689_REAL03_D.mp4,1.706,3.272
0689,통증,03,F,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0689_REAL03_F.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0689_통증/P03/NIA_SL_WORD0689_REAL03_F.mp4,1.706,3.272
0689,통증,03,L,/content/drive/MyDrive/preprocessing/raw_videos/P03/sign_medical_videos_06/NIA_SL_WORD0689_REAL03_L.mp4,/content/drive/MyDrive/preprocessing/cropped_videos/WORD0689_통증/P03/NIA_SL_WORD0689_REAL03_L.mp4,1.706,3.272
