seq_id,person_id,word_code,label_idx,view,frames_img,tensor_path
p5_WORD0062_진단서_NIA_SL_WORD0062_REAL05_L,5,WORD0062,9,L,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_L_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00484.pt
p5_WORD0062_진단서_NIA_SL_WORD0062_REAL05_R,5,WORD0062,9,R,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_R_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00485.pt
p5_WORD0062_진단서_NIA_SL_WORD0062_REAL05_U,5,WORD0062,9,U,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0062_진단서_NIA_SL_WORD0062_REAL05_U_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00486.pt
p5_WORD0064_치료_NIA_SL_WORD0064_REAL05_D,5,WORD0064,10,D,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_D_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00487.pt
p5_WORD0064_치료_NIA_SL_WORD0064_REAL05_F,5,WORD0064,10,F,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_F_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00488.pt
p5_WORD0064_치료_NIA_SL_WORD0064_REAL05_L,5,WORD0064,10,L,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_L_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00489.pt
p5_WORD0064_치료_NIA_SL_WORD0064_REAL05_R,5,WORD0064,10,R,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_R_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00490.pt
p5_WORD0064_치료_NIA_SL_WORD0064_REAL05_U,5,WORD0064,10,U,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0064_치료_NIA_SL_WORD0064_REAL05_U_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00491.pt
p5_WORD0065_치료법_NIA_SL_WORD0065_REAL05_D,5,WORD0065,11,D,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_D_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00492.pt
p5_WORD0065_치료법_NIA_SL_WORD0065_REAL05_F,5,WORD0065,11,F,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_F_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00493.pt
p5_WORD0065_치료법_NIA_SL_WORD0065_REAL05_L,5,WORD0065,11,L,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_L_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00494.pt
p5_WORD0065_치료법_NIA_SL_WORD0065_REAL05_R,5,WORD0065,11,R,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/5/WORD0065_치료법_NIA_SL_WORD0065_REAL05_R_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00495.pt
